,legal_text,target,world_model,shadow_model,label,category
1860,attempted grand larceny,8.307843458735929e-06,1.107560896359301e-05,4.657892346908741e-06,0,Criminal_Offenses
1861,conspiracy,0.0005445095917739226,0.00011070689130716194,0.00046031763311477346,0,Criminal_Offenses
1862,violation of probation,0.0011088371670762596,0.0010569761246523954,0.0018788420739640178,0,Sentences_Penalties
1863,conditional discharge,0.0005769097535585053,4.648341104171647e-05,0.000563167453117098,0,Sentences_Penalties
1864,distribution of cocaine,5.9814027735142005e-06,6.597456009984063e-08,5.567119072516484e-06,0,Criminal_Offenses
1865,"McCarthy, J.P.",2.4286324883495264e-09,4.8035457580700625e-12,2.1265815341989776e-09,0,People_Roles
1866,one-year jail term,1.4722615058579303e-06,2.1715639855476751e-07,2.2079691534606e-06,0,Sentences_Penalties
1867,criminal possession of a controlled substance,0.0004995157193003838,0.0002955605376115652,0.00028626293853358225,0,Criminal_Offenses
1868,restitution,0.0008367899288827503,0.0019502290223294908,0.0010252564526281366,0,Legal_References
1869,Albany County,2.0328904858985e-05,1.5057108059702633e-05,2.0994706362374763e-05,0,Geography
1870,plea agreement,9.49919126488123e-05,0.0003285166945671534,8.204824746584847e-05,0,Legal_References
1871,11 years in prison,0.00010962904384176758,7.280568014536324e-05,0.00011374596537420746,0,Sentences_Penalties
1872,"December 3, 1984",1.5943911129059314e-07,9.891608335333805e-10,1.9517162349000764e-07,0,Dates_Times
1873,three-year term of probation,1.0053714296463847e-05,6.507090987359333e-07,1.146349756038054e-05,0,Sentences_Penalties
1874,10-count indictment,0.0002920247818347789,3.8382372206297875e-06,0.0003557058972026934,0,Criminal_Offenses
1875,drug-related charges,4.387439348401261e-05,4.0064034041460434e-05,2.434833959202224e-05,0,Criminal_Offenses
1876,armed felony,2.4720697221535385e-08,1.1138099415710827e-08,3.3526237356113765e-08,0,Criminal_Offenses
1877,possession of an unlicensed handgun,5.189301907774319e-07,2.392605935874254e-08,1.350610777568539e-06,0,Criminal_Offenses
1878,"December 3, 1999",7.037843934495092e-07,1.3294980381042287e-08,5.833509040045145e-07,0,Dates_Times
1879,"July 24, 1986",1.395307604464736e-07,1.4296989287182015e-08,1.464178912345069e-07,0,Dates_Times
1880,bench warrant,0.00094601054692992,0.00013310210148533957,0.000981536261448997,0,Courts_Corrections
1881,cocaine sales,3.2887598813664843e-06,1.7169872109513247e-06,2.434470692018856e-06,0,Criminal_Offenses
1882,class B felony charges,2.4849115316377867e-06,2.436333167438402e-06,2.876923683969228e-06,0,Criminal_Offenses
1883,two indictments,0.00012470838452106653,8.219837759280901e-06,0.00011641850099978064,0,Legal_References
1884,criminal sale of a controlled substance,1.2281845911695506e-05,0.0001742937471381767,3.215704301280696e-05,0,Criminal_Offenses
1885,County Court of Schenectady County,2.131702698429638e-06,9.62250503892528e-10,2.2049770905338634e-06,0,Courts_Corrections
1886,three class A misdemeanor drug charges,2.2586745252200366e-06,5.121885128735632e-07,3.7964452104202013e-06,0,Criminal_Offenses
1887,unlawful possession of marihuana,2.5189753708491888e-05,4.689372029671926e-05,4.717804148791925e-05,0,Criminal_Offenses
1888,six months to a class B misdemeanor drug charge,1.7595335084783523e-14,9.4359939939599e-15,5.05422406369916e-14,0,Criminal_Offenses
1889,one-year jail terms,4.0282701633785956e-08,1.0087477358658377e-09,6.641494702488971e-08,0,Sentences_Penalties
1890,criminal possession of a controlled substance,0.0010691769471198802,0.00010192087999641272,0.0008551385067060895,0,Criminal_Offenses
1891,criminal sale of marihuana,0.000397111456149637,4.009962596984731e-05,0.00015078657058079762,0,Criminal_Offenses
1892,six concurrent prison terms,5.1724010164429375e-08,4.2733537043113346e-10,9.34773337337621e-08,0,Sentences_Penalties
1893,"February 8, 1993",1.1134848155746515e-07,7.75946030146615e-08,6.935604263758414e-08,0,Dates_Times
1894,plea of guilty,0.0004051146963853797,0.0001580189875483386,0.0004798539457750939,0,Legal_References
1895,eight-count indictment,3.6219301993106387e-06,6.715304300825294e-07,3.371068471477714e-06,0,Criminal_Offenses
1896,two years prison term,2.0460298522474576e-06,6.224065372402812e-07,1.929589831832768e-06,0,Sentences_Penalties
1897,Cortland County,3.0746429477513985e-06,1.0339693472239236e-06,2.731766375512319e-06,0,Geography
1898,Rockefeller Drug Law Reform Act,2.972235276127473e-06,2.0935758711118483e-08,7.208016460627371e-06,0,Legal_References
1899,attempted sale,2.6322904427512543e-06,9.766921839781888e-07,2.50195658046748e-06,0,Criminal_Offenses
1900,"November 1, 2012",1.0967896955008716e-06,1.2653853360619627e-06,9.094979385189356e-07,0,Dates_Times
1901,Fulton County,1.109758589762609e-05,2.3794271550120477e-05,1.3230289341112842e-05,0,Geography
1902,false personation,6.540479350484577e-06,1.615214835048331e-06,6.47691850536685e-06,0,Criminal_Offenses
1903,opiate addiction,6.2348776632194325e-06,4.541463839577226e-06,5.707494055884189e-06,0,Miscellaneous
1904,"October 24, 2005",9.366870913244559e-07,2.95246966799669e-06,9.169685827793332e-07,0,Dates_Times
1905,violent felony offense,1.7311046849822798e-07,4.406226257421648e-06,1.982784065874845e-07,0,Criminal_Offenses
1906,distribute cocaine,1.088437567890401e-08,6.602481159275339e-08,1.1700059613321485e-08,0,Criminal_Offenses
1907,City of Geneva,4.868058785510174e-07,3.604013345690008e-08,8.547882153822474e-07,0,Geography
1908,defendant,0.00023787862342236767,0.000138108804363128,0.00022521895401214571,0,People_Roles
1909,3Vi to 7 years,4.4261090062494365e-10,1.4760185467902298e-12,3.7333047745906345e-10,0,Sentences_Penalties
1910,"March 4, 1986",5.003956450205205e-05,1.8841783800081162e-05,4.380407266435905e-05,0,Dates_Times
1911,criminal sale of a controlled substance,0.4282054640495124,0.0719573658939896,0.46662116545360594,0,Criminal_Offenses
1912,"Harris, J.",2.154920433271537e-07,6.87137415478433e-08,2.0412342735679476e-07,0,People_Roles
1913,County Court of Albany County,5.9524299132451056e-05,2.760604495498013e-07,5.41016436972198e-05,0,Courts_Corrections
1914,possession of heroin,2.133255417458651e-06,8.351249414637418e-06,1.4327245882758493e-06,0,Criminal_Offenses
1915,promoting prison contraband,1.524151662449923e-07,1.1348498558343521e-07,4.286554764253292e-08,0,Criminal_Offenses
1916,"July 12, 1985",7.84931391467437e-05,2.6601314932682405e-05,7.883161528206934e-05,0,Dates_Times
1917,"June 14, 1985",1.5882615347166025e-05,1.826691934419856e-05,1.5170425046657747e-05,0,Dates_Times
1918,second felony offender,3.6904372905836203e-06,8.814728334338945e-06,5.4968898911671676e-06,0,Criminal_Offenses
1919,criminal possession of a controlled substance,0.0018510191623745142,0.00010931802568486474,0.0010762152007962678,0,Criminal_Offenses
1920,"December 29, 1984",3.236138219223201e-05,1.5977648562702712e-05,2.693599413618162e-05,0,Dates_Times
1921,"December 30, 1984",4.548894770939477e-05,2.3885642018758092e-05,4.190861940790002e-05,0,Dates_Times
1922,attempted criminal sale of a controlled substance,0.0001335279410725255,1.620439064455115e-05,0.00013009388430482676,0,Criminal_Offenses
1923,drug-trafficking,6.690087012125671e-08,1.334602794373574e-07,3.902933355883405e-08,0,Criminal_Offenses
1924,"May 1, 1986",1.212825254475269e-05,2.9805002894698577e-05,1.0031878104654405e-05,0,Dates_Times
1925,A-II felony,6.6375300636983475e-12,4.81685942699772e-10,1.4726004078837845e-11,0,Criminal_Offenses
1926,Kavanagh,1.969353129110845e-05,1.348181114119388e-07,1.7749864693026314e-05,0,People_Roles
1927,"Kavanagh, J.",5.287471440068717e-08,2.2135573498097037e-11,7.95222394418135e-08,0,People_Roles
1928,"Mikoll, J.",1.5801808965368983e-06,2.520862581887661e-12,2.0636350548276015e-06,0,People_Roles
1929,seven years in prison,7.03816583172438e-07,7.159928586331396e-07,8.178379296387406e-07,0,Sentences_Penalties
1930,Michael Melvin Ackerman,7.849187332528635e-14,1.6067012454172895e-14,2.1482655785454933e-13,0,People_Roles
1931,predicate felony conviction,2.2227824144644732e-07,1.762765660375493e-06,2.3569147417912292e-07,0,Legal_References
1932,criminal sale of a controlled substance in the first degree,3.096443156752915e-05,2.9987194707412485e-05,2.3418336367742563e-05,0,Criminal_Offenses
1933,"Lehmann, J.",3.2181026892290934e-09,2.5826950935091263e-10,1.3418688868359406e-08,0,People_Roles
1934,eight years to life,9.838219877734599e-06,1.6415572008699463e-06,7.761325628063109e-06,0,Sentences_Penalties
1935,City of Hudson,1.964287723568362e-06,1.8273992817555505e-07,9.381138406554882e-07,0,Geography
1936,welfare fraud in the fifth degree,6.329303262194869e-11,6.220301261896797e-11,9.544129495196045e-11,0,Criminal_Offenses
1937,"August 17, 2015",5.1207507648337e-07,3.937175617625335e-06,3.4738334383363493e-07,0,Dates_Times
1938,defendant,0.009880546055246263,0.0001818544806730599,0.010354723360909018,0,People_Roles
1939,sale of cocaine,0.0001586936141090278,9.771758064033826e-07,8.4487559440171e-05,0,Criminal_Offenses
1940,criminal sale of a controlled substance,0.6349558620423527,0.00779163867868153,0.5567728156062683,0,Criminal_Offenses
1941,undercover police officer,8.315287523647171e-07,6.113116090220057e-07,1.277874381341546e-06,0,People_Roles
1942,indeterminate prison term of 1.5 to 15 years,2.9477561680198873e-13,1.2826150275193896e-15,1.6533520687712108e-13,0,Sentences_Penalties
1943,"Weiss, J.",8.78674375230994e-08,4.923714773949568e-10,8.329283382380755e-08,0,People_Roles
1944,City of Albany,5.603406436117345e-05,1.0347655892677196e-05,6.01010996250886e-05,0,Geography
1945,second felony offender,9.496356046384146e-07,2.521850986267678e-06,1.3392008533535114e-06,0,Criminal_Offenses
1946,Albany County,0.00013517564515074903,0.0005315173301744502,0.00014076648151533413,0,Geography
1947,attempted criminal sale of a controlled substance,8.867825683580608e-05,1.8461125523491171e-06,8.048055127482579e-05,0,Criminal_Offenses
1948,violating probation,1.8379090966735255e-05,1.2434774372657505e-06,2.7348854854757653e-05,0,Sentences_Penalties
1949,arrested,0.002411891945103124,0.0010376221239513266,0.002607876996366203,0,Criminal_Offenses
1950,"Cardona, PJ",1.1134572130224296e-08,1.888173886119357e-13,2.7313284729841834e-09,0,People_Roles
1951,Town of Coeymans,3.6909282480651264e-07,1.055414465131979e-06,3.556036185708198e-07,0,Geography
1952,Wyoming County Court,1.278307645236655e-07,1.0204404458677544e-07,1.9549053558945337e-07,0,Courts_Corrections
1953,noncompliance with medication,2.211160093407929e-09,5.3967615324680926e-09,5.830254814953293e-09,0,Miscellaneous
1954,heroin sale,2.9136796238703027e-06,3.7575318889946416e-07,2.082312922653891e-06,0,Criminal_Offenses
1955,criminally selling a dangerous drug,3.3961022805408524e-10,4.056134714078048e-09,7.084998942902588e-10,0,Criminal_Offenses
1956,lived in the Bronx or Manhattan,3.655562579644792e-14,9.696309334703605e-13,7.188764793534038e-14,0,Geography
1957,attempted conspiracy,1.7361837387970017e-07,1.5956316162857935e-07,2.037748763016618e-07,0,Criminal_Offenses
1958,defendant,0.002153577211832027,0.0003952467693655304,0.002204647823661035,0,People_Roles
1959,order of protection,0.0012139210003609415,0.0037360162226737735,0.0009505050107030266,0,Legal_References
1960,vandalizing,1.2990722436463778e-07,5.896528104876106e-06,1.4821389056024155e-07,0,Criminal_Offenses
1961,five years’ probation,1.2792400119891466e-06,3.0024485157770687e-07,1.5906315489466978e-06,0,Sentences_Penalties
1962,criminal mischief,1.37922157643279e-05,0.0006500516308955614,1.3738445697796618e-05,0,Criminal_Offenses
1963,violating order of protection,6.26952028948791e-06,1.0773801459109994e-05,6.842582228401144e-06,0,Criminal_Offenses
1964,restitution of $511.41,1.1734861746385348e-11,1.5205019086304156e-11,1.3694762506293356e-11,0,Sentences_Penalties
1965,felony conviction surcharge of $200,7.186757723430307e-12,2.6889027661959597e-11,8.074541803745177e-12,0,Criminal_Offenses
1966,"January 29, 2001",1.0981156980411518e-07,1.1172086548960426e-09,7.321783631904878e-08,0,Dates_Times
1967,Franklin County,5.37297895520132e-05,4.598439151415284e-06,5.0672018655811866e-05,0,Geography
1968,180 days in jail,0.000291383823145843,9.743701521484639e-05,0.00038573825282649845,0,Sentences_Penalties
1969,"fine of $2,000",6.44060260513298e-06,1.5598079259080472e-06,1.049624790545923e-05,0,Sentences_Penalties
1970,crime victim’s assistance fee of $10,1.4762822377948547e-14,4.840414105735782e-12,1.0636911294609805e-14,0,Sentences_Penalties
1971,two children,5.133681062802691e-06,4.203640010312731e-06,5.931957489593025e-06,0,People_Roles
1972,County Court,0.00023236819428269304,1.5808922977267584e-05,0.00020386615141011264,0,Courts_Corrections
1973,J.P. Crew III,5.902099977231633e-12,1.7769517917432263e-15,7.108871178844576e-12,0,People_Roles
1974,"Lehmann, J.",2.5553890699780125e-10,8.83710761381755e-12,5.628693022179104e-10,0,People_Roles
1975,five years to life in prison,6.160756047256324e-07,2.0305702606817832e-07,5.265715116496394e-07,0,Sentences_Penalties
1976,criminal possession of stolen property,1.99695680441977e-06,1.7437031031747646e-06,2.457385868793732e-06,0,Criminal_Offenses
1977,"July 9, 2015",1.803853071381273e-06,6.663057818800118e-07,1.5486288482457758e-06,0,Dates_Times
1978,seven years prison,3.760826138517834e-07,8.633265364887283e-08,3.590358114825101e-07,0,Sentences_Penalties
1979,attempted criminal sale,3.701817461912091e-05,9.11471631103495e-08,3.1111604292436526e-05,0,Criminal_Offenses
1980,drug-related charges,2.5691871503549084e-05,7.859278064189026e-05,1.68656019133263e-05,0,Criminal_Offenses
1981,five counts,2.478012097038928e-05,1.6728550758712437e-05,3.157069629647892e-05,0,Criminal_Offenses
1982,"September 20, 1994",3.58366751464594e-07,1.1565382028054265e-07,2.9227508448313185e-07,0,Dates_Times
1983,A-III felony charge pending in Suffolk County,3.4537292797633525e-18,8.561158344825141e-21,3.901246837218748e-18,0,Courts_Corrections
1984,two digital scales,2.9738464292360547e-13,3.469744500158873e-12,2.614178525881581e-13,0,Miscellaneous
1985,Village of Ellenville,7.337815825947072e-09,6.706813777029271e-11,5.369771825093463e-09,0,Geography
1986,"November 4, 2002",5.442629727875103e-06,5.292500973710154e-06,3.749723335401105e-06,0,Dates_Times
1987,"Graffeo, J.",1.3670871479404623e-09,1.3791575321580488e-12,4.869873965309715e-09,0,People_Roles
1988,3 to 6 years prison sentence,1.690384606676798e-07,1.0459187263849935e-07,8.482683871004984e-08,0,Sentences_Penalties
1989,using drugs,4.4770083796064657e-07,1.3072090182717617e-07,4.3904149794071624e-07,0,Criminal_Offenses
1990,predicate felony,6.507650279899535e-07,6.668837537809676e-07,7.143766662082906e-07,0,Legal_References
1991,Tompkins County,2.110665537252845e-08,4.211566555665079e-08,1.4508646634892967e-08,0,Geography
1992,unauthorized purchases,1.8954016033165205e-08,9.462618286548297e-09,2.9818852775393173e-08,0,Miscellaneous
1993,forgery,3.0425994228898416e-05,3.6870470210769516e-05,3.9350962937795806e-05,0,Criminal_Offenses
1994,Judicial Diversion Program,1.4135380035903893e-08,9.116724786731104e-06,2.1514449022015668e-08,0,Legal_References
1995,absconded,1.9778153064837944e-05,1.0776096780594455e-05,1.8482584456256826e-05,0,Miscellaneous
1996,violated JDP conditions,8.604996388335212e-09,7.12740950636016e-10,1.6840568025006487e-08,0,Legal_References
1997,drug treatment,0.00015268869233314584,0.0003530981299713165,0.00011684205411721881,0,Courts_Corrections
1998,failed to report,3.751859692179596e-05,3.0628078703408995e-06,5.073391327977154e-05,0,Miscellaneous
1999,"Clark, J.",1.1942479944551802e-08,8.529971567459865e-10,7.77871250686634e-09,0,People_Roles
2000,use of stolen credit card,1.2083582570601214e-07,5.855497716920558e-07,1.2707619369903523e-07,0,Criminal_Offenses
2001,plea of guilty,0.0003903328661181443,6.267330665400994e-05,0.0003705082708483385,0,Legal_References
2002,counsel satisfaction,1.1386169805505871e-07,7.849101143848928e-10,1.4792469651496324e-07,0,Miscellaneous
2003,Mc-Keighan,8.971422403714081e-11,6.3904658352770265e-15,2.7640463721138374e-10,0,People_Roles
2004,violating terms of the program,6.433271719650424e-10,6.751017588112186e-11,1.1228207399253e-09,0,Miscellaneous
2005,age,0.00040149619563587327,0.00018555291774151211,0.0004479013727040852,0,Miscellaneous
2006,1971,5.6999908237468104e-05,2.352878472518336e-06,5.0253141277191926e-05,0,Dates_Times
2007,three years prison term,4.104323584796791e-07,4.393872442244861e-08,2.6733435394658215e-07,0,Sentences_Penalties
